req_time	req_url	req_resopnse
2023/5/4 23:20	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.09859101", "down": "0.7994738", "stationary": "0.10193511"}
2023/5/4 23:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.20561206", "down": "0.13537912", "stationary": "0.65900886"}
2023/5/4 23:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.38787606", "down": "0.3284122", "stationary": "0.28371173"}
2023/5/4 23:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.7299788", "down": "0.1065874", "stationary": "0.16343385"}
2023/5/4 23:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.016859224", "down": "0.8822745", "stationary": "0.10086628"}
2023/5/4 23:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.32242465", "down": "0.07803532", "stationary": "0.59954"}
2023/5/4 23:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.15172574", "down": "0.26914498", "stationary": "0.5791293"}
2023/5/4 23:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.71923226", "down": "0.09210677", "stationary": "0.18866095"}
2023/5/4 23:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.019621255", "down": "0.76685643", "stationary": "0.21352229"}
2023/5/4 23:50	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.28733432", "down": "0.071864925", "stationary": "0.6408008"}
2023/5/4 23:50	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.14970708", "down": "0.2783388", "stationary": "0.57195413"}
2023/5/4 23:50	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.29359934", "down": "0.057107728", "stationary": "0.6492929"}
2023/5/4 23:50	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.19773355", "down": "0.66007", "stationary": "0.14219643"}
2023/5/5 0:00	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.14018932", "down": "0.4335444", "stationary": "0.4262663"}
2023/5/5 0:00	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.38633797", "down": "0.40366882", "stationary": "0.20999321"}
2023/5/5 0:00	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.61242294", "down": "0.00039832992", "stationary": "0.38717875"}
2023/5/5 0:00	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.086773574", "down": "0.9045751", "stationary": "0.008651307"}
2023/5/5 0:10	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.37253642", "down": "0.45302343", "stationary": "0.17444016"}
2023/5/5 0:10	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.30907077", "down": "0.55237436", "stationary": "0.13855496"}
2023/5/5 0:10	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.88622624", "down": "0.00047308704", "stationary": "0.113300666"}
2023/5/5 0:10	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.09230916", "down": "0.8963325", "stationary": "0.01135839"}
2023/5/5 0:20	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.28709", "down": "0.4829733", "stationary": "0.22993667"}
2023/5/5 0:20	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.35421696", "down": "0.43452156", "stationary": "0.21126148"}
2023/5/5 0:20	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.8738733", "down": "0.00037929392", "stationary": "0.12574738"}
2023/5/5 0:20	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.09050077", "down": "0.90085125", "stationary": "0.0086479895"}
2023/5/5 0:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.36328223", "down": "0.39651778", "stationary": "0.24019997"}
2023/5/5 0:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.3845668", "down": "0.4242816", "stationary": "0.19115156"}
2023/5/5 0:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.86522436", "down": "0.00037222894", "stationary": "0.13440344"}
2023/5/5 0:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.039707486", "down": "0.9531619", "stationary": "0.0071305614"}
2023/5/5 0:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.5566207", "down": "0.3090635", "stationary": "0.13431583"}
2023/5/5 0:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.34986869", "down": "0.57549214", "stationary": "0.07463922"}
2023/5/5 0:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/05/2023, 00:00:00", "interval": "1h", "up": "0.8823147", "down": "0.00038022085", "stationary": "0.11730507"}
